The bread is top notch as well.,"####[['food', 'love']]"
The host (owner) and servers are personable and caring.,"####[['service', 'approval']]"
I decided to try out this place after hearing about it in many magazines.,"####[['anecdotes/miscellaneous', 'neutral']]"
"It's just everything...the food, the atmosphere...the incrediby kind and gracious hostess.","####[['food', 'joy'], ['ambience', 'joy'], ['service', 'joy']]"
Having moved I truly miss this place.,"####[['anecdotes/miscellaneous', 'approval']]"
The food is very good and the service is great.,"####[['food', 'approval'], ['service', 'approval']]"
I usually get one the Vietnamese Beef Noodle Soup.,"####[['food', 'neutral']]"
"SUM IT: local investment bankers like it, try for yourself at least once.","####[['anecdotes/miscellaneous', 'approval']]"
I started going to dosa hut more after that.,"####[['anecdotes/miscellaneous', 'approval']]"
We were wondering why they were there to make our dining experience miserable?,"####[['anecdotes/miscellaneous', 'angry']]"
"Too bad, has a lot of potential.","####[['anecdotes/miscellaneous', 'neutral']]"
"This place has the best Indian food in New York, hands down.","####[['food', 'love']]"
The waiters are very friendly and helpful and if you frequent they will remember you.,"####[['service', 'approval']]"
Intimate but charming interior with extremely friendly and attentive service.,"####[['ambience', 'joy'], ['service', 'joy']]"
The food was as creative as the decor and both worked.,"####[['food', 'approval'], ['ambience', 'approval']]"
Siam Square is fairly new to the neighborhood and I think in time will gain the recognition it deserves.,"####[['anecdotes/miscellaneous', 'approval']]"
My first experience at Siam Square was very pleasant.,"####[['anecdotes/miscellaneous', 'joy']]"
I have gone back to Siam Square many times since and everytime I am very satisfied overall.,"####[['anecdotes/miscellaneous', 'approval']]"
"The menu is great, with a good selection, and everything that I have tried is absolutely delicious.","####[['food', 'approval']]"
We had our Christmas party at Dos Caminos and it was wonderful.,"####[['anecdotes/miscellaneous', 'joy']]"
My personal favorite is Nick and Joe's.,"####[['anecdotes/miscellaneous', 'love']]"
The sauce is zesty and flavorful and the crust is nice and crispy.,"####[['food', 'approval']]"
This place has the best sushi in the city.,"####[['food', 'love']]"
They have an excellent selection (the rolls with crab are really great).,"####[['food', 'joy']]"
"Everyone who works there (the host, the bartender, the servers) is so helpful.","####[['service', 'approval']]"
And the food is fantastic.,"####[['food', 'love']]"
Favourites include: potato spinach gnocchi and the lamb.,"####[['food', 'love']]"
Another great thing about Glechik-everything is very cheap!,"####[['price', 'approval']]"
"Unfortunately, we chose this spot for lunch as we had done a lot of walking and ended up at the South St Seaport.","####[['anecdotes/miscellaneous', 'disappointed']]"
But regulars know that the sandwiches are the real star here.,"####[['food', 'approval']]"
The skillfully chosen Portuguese cheese cart paired with quality port provides the perfect Iberian ending.,"####[['food', 'love']]"
My friend had a burger and I had these wonderful blueberry pancakes.,"####[['food', 'joy']]"
We were so happy with our food and were even more thrilled when we saw the bill.,"####[['food', 'joy'], ['price', 'joy']]"
I would definitely come back to this restaurant.,"####[['anecdotes/miscellaneous', 'approval']]"
The place just isn't ready for prime time.,"####[['anecdotes/miscellaneous', 'disappointed']]"
"All toppings are so fresh you'd think they had their own vegetable garden and the crust is so perfect, that one actually thinks of how it was made.","####[['food', 'approval']]"
Quartino is my favoriate resturant in NYC.,"####[['anecdotes/miscellaneous', 'love']]"
We've always gotten amazing service and we love the food.,"####[['service', 'joy'], ['food', 'joy']]"
"The waitstaff is solicitous and friendly and always seems glad to see us, and the food is wonderful, if not stunningly creative.","####[['service', 'joy'], ['food', 'joy']]"
I'm in love with the lobster ravioli!,"####[['food', 'love']]"
My order is on my table even on a busy friday night within 10 minutes (at the most) of hanging up the phone.,"####[['service', 'approval']]"
We came across this restaurant by accident while at a DUMBO art festival and thoroughly enjoyed our meal.,"####[['food', 'love']]"
"Service is excellent, no wait, and you get a lot for the price.","####[['service', 'joy'], ['price', 'joy'], ['food', 'joy']]"
I thought the food isn't cheap at all compared to Chinatown.,"####[['price', 'disgust']]"
And you never get the feeling that you need to leave.,"####[['anecdotes/miscellaneous', 'approval']]"
Coffee is a better deal than overpriced Cosi sandwiches.,"####[['price', 'neutral']]"
We didn't know if we should order a drink or leave?,"####[['anecdotes/miscellaneous', 'neutral']]"
great neighbhorhood spot.,"####[['anecdotes/miscellaneous', 'approval']]"
Bobb V's is a great place to take your Friends and Family!,"####[['anecdotes/miscellaneous', 'approval']]"
") It's not the best Japanese restaurant in the East Village, but it's a pretty solid one for its modest prices, and worth repeat visits.","####[['price', 'approval'], ['anecdotes/miscellaneous', 'neutral']]"
The food is so good and so popular that waiting can really be a nightmare.,"####[['food', 'approval'], ['service', 'disgust']]"
"Here's the thing, you're in the best city in the world for restaurants.","####[['anecdotes/miscellaneous', 'love']]"
Go spend your money somewhere that really wows you.,"####[['anecdotes/miscellaneous', 'neutral']]"
"The crowd was older and the restaurant is very cramped, but it has old school charm.","####[['ambience', 'neutral']]"
This is a real gem of a place.,"####[['anecdotes/miscellaneous', 'approval']]"
I think this a a wonderful place.,"####[['anecdotes/miscellaneous', 'joy']]"
First walking in the place seemed to have great ambience.,"####[['ambience', 'approval']]"
I went to Kitchenette this weekend for brunch.,"####[['anecdotes/miscellaneous', 'neutral']]"
"This place doesn't get the publicity that Sylvias Soul Food restaurant does, but it should.","####[['anecdotes/miscellaneous', 'approval']]"
Just because P Diddy had a party at Butter doesn't mean we should be automatically impressed.,"####[['anecdotes/miscellaneous', 'disappointed']]"
Even for two very hungry people there is plenty of food left to be taken home (it reheats really well also).,"####[['food', 'approval']]"
"Like I said, Nick and Joe's may not be everyone's favorite, but it's mine.","####[['anecdotes/miscellaneous', 'love']]"
The help was extremely nice and did not rush us.,"####[['service', 'approval']]"
"Then they somehow made a dry and burnt crust, around a raw and cold inside.","####[['food', 'disgust']]"
"It's just good food, nothing more and that's all we want!","####[['food', 'approval']]"
DON'T KNOW WHAT THE OTHERS ON THE BLOCK WERE LIKE BUT WE WERE PLEASED WITH OUR CHOICE.,"####[['anecdotes/miscellaneous', 'approval']]"
Average cake thats been courted by a LOT of hype.,"####[['food', 'disappointed']]"
It's cute and simple and I loved it.,"####[['anecdotes/miscellaneous', 'love']]"
My wife and I recently visited the bistro for dinner and had a wonderful experience.,"####[['anecdotes/miscellaneous', 'joy']]"
THE SERVICE IS PERFECT TOO  NOTHING WRONG IN THIS ITALIAN/FRENCH RESTAURANT,"####[['service', 'love'], ['anecdotes/miscellaneous', 'love']]"
My fiance and I recently wanted to see the city and deceided to take a dinner cruise.,"####[['anecdotes/miscellaneous', 'neutral']]"
The $72 Delmonico steak had to be sent back because it was not cooked to order.,"####[['food', 'disgust'], ['price', 'disgust']]"
Everytime I go there I can't pick anything to eat and not because the menu is filled with great things to eat.,"####[['food', 'disappointed']]"
Half a chicken with a mountain of rice and beans for $6.25.,"####[['price', 'approval']]"
"The service is really fast and friendly, and the value is great.","####[['service', 'approval'], ['price', 'approval']]"
We were very impressed with the food and value.,"####[['food', 'approval'], ['price', 'approval']]"
You must try the garlic soup!,"####[['food', 'approval']]"
"Casablanca servces delicious falafel, tabouleh, humus and other Mediterranean delights, which are all very inexpensive.","####[['food', 'approval'], ['price', 'approval']]"
"Even after a few bad evenings at Bardolino, I keep coming back.","####[['anecdotes/miscellaneous', 'neutral']]"
"The pizza's are made fresh, crispy, and ready to serve.","####[['food', 'approval']]"
"There are many french bistros in the midtown area, and I wholheartedly recommend this one.","####[['anecdotes/miscellaneous', 'approval']]"
Staff is accomodating make sure you are satified.,"####[['service', 'approval']]"
Chef Waldy's always measures up.,"####[['food', 'approval']]"
This diamond in the ruff is definitely worth my 10-minute walk from the 6 train.,"####[['anecdotes/miscellaneous', 'love']]"
"Being a vegan myself, I've made a point of trying all the vegan restaurants in Manhattan--and Zen Palate is easily my favorite.","####[['anecdotes/miscellaneous', 'love']]"
Don Pedro's is one of my favorite restaurants.,"####[['anecdotes/miscellaneous', 'love']]"
Reasonably priced with very fresh sushi.,"####[['price', 'approval'], ['food', 'approval']]"
Go for the Seafood Paella for two.,"####[['food', 'approval']]"
All of the apetizers are good and the Sangria is very good.,"####[['food', 'approval']]"
Cantinetta is a real treasure in a see of mediocre Italian restaurants.,"####[['anecdotes/miscellaneous', 'approval']]"
"The one positive thing I can say is that the service was prompt, we got seated right away and the server was very friendly.","####[['service', 'approval']]"
The staff greeted me warmly at the door and I was seated promptly and the food was excellent.,"####[['service', 'joy'], ['food', 'joy']]"
Whether one pizza place is better than another is often very subjective.,"####[['anecdotes/miscellaneous', 'neutral']]"
Really nice restaurant to go with a group or on a date.,"####[['anecdotes/miscellaneous', 'approval']]"
Service is usually pretty good.,"####[['service', 'approval']]"
Host and Hostess was quite rude.,"####[['service', 'angry']]"
You will not be missing anything.,"####[['anecdotes/miscellaneous', 'disgust']]"
I discovered Applebees when I went away to college in VA.,"####[['anecdotes/miscellaneous', 'neutral']]"
"the wait staff is very friendly, if your not rude or picky.......our meal at Leon last weekend was great -.","####[['service', 'approval'], ['food', 'approval']]"
I recommend any of their salmon dishes......,"####[['food', 'approval']]"
The foie gras was sweet and luscious.,"####[['food', 'approval']]"
"The menu, which changes seasonally, shows both regional and international influences.","####[['food', 'neutral']]"
but their mac cheese was YUMMY!,"####[['food', 'approval']]"
their brunch menu had something for everyone.,"####[['food', 'approval']]"
jazz singer had a nice voice + she made us all get up to dance to shake some cals to eat some more.,"####[['ambience', 'approval']]"
"I often find myself with time to kill in Times Square, which is a shame since I don't love this area.","####[['anecdotes/miscellaneous', 'disgust']]"
They have very quick service which is great when you don't have much time.,"####[['service', 'approval']]"
"The food is average: breakfast food, soups, salads, sandwiches, etc.","####[['food', 'neutral']]"
I WAS HIGHLY DISAPPOINTED BY THE FOOD.,"####[['food', 'disappointed']]"
"THE BANANA PUDDING THEY SERVE HAS NEVER SEEN AN OVEN,THE CRABCAKES ARE WAY OVER SALTED AND DON'T GET ME STARTED ON THE VERY GREASY MAC AND CHEESE.","####[['food', 'disgust']]"
"The staff is arrogant, the prices are way high for Brooklyn.","####[['service', 'disgust'], ['price', 'disgust']]"
This place is average... at best.,"####[['anecdotes/miscellaneous', 'disappointed']]"
the service is prompt friendly.,"####[['service', 'approval']]"
Whatever the reason it is definitely the place to be.,"####[['anecdotes/miscellaneous', 'approval']]"
This is literally a hot spot when it comes to the food.,"####[['food', 'approval']]"
The downstairs bar scene is very cool and chill...,"####[['ambience', 'approval']]"
"The food was definitely good, but when all was said and done, I just couldn't justify it for the price (including 2 drinks, $100/person)...","####[['food', 'approval'], ['price', 'disappointed']]"
I've come here for casual lunches as well as for a friend's birthday and I always enjoy myself.,"####[['anecdotes/miscellaneous', 'joy']]"
If you are a Tequila fan you will not be disappointed.,"####[['food', 'approval']]"
"Great beer selection too, something like 50 beers.","####[['food', 'approval']]"
"After reading the great reviews, I invited a die-hard downtown friend of mine to join me at TASTE.","####[['anecdotes/miscellaneous', 'neutral']]"
Not to sound too negative but be wary of the delivary.,"####[['service', 'disgust']]"
Feels like family when we go there.,"####[['anecdotes/miscellaneous', 'joy']]"
"I found the food to be just as good as its owner, Da Silvano, just much less expensive.","####[['food', 'approval'], ['price', 'approval'], ['service', 'approval']]"
They have homemade pastas of all kinds -- I recommend the gnocchi -- yum!,"####[['food', 'approval']]"
"My vegetable risotto was burnt, and infused totally in a burnt flavor.","####[['food', 'disgust']]"
What a pleasant surprise!,"####[['anecdotes/miscellaneous', 'joy']]"
The main draw of this place is the price.,"####[['price', 'approval']]"
How can hope to stay in business with service like this?,"####[['service', 'disgust']]"
"But dinner here is never disappointing, even if the prices are a bit over the top.","####[['food', 'approval'], ['price', 'disappointed']]"
"Not only did they have amazing, sandwiches, soup, pizza etc, but their homemade sorbets are out of this world!","####[['food', 'joy']]"
"the homemade Guacamole, the unbelievable entree, and thee most amazing deserts.","####[['food', 'joy']]"
The sushi is reasonably priced and fresh.,"####[['food', 'approval'], ['price', 'approval']]"
"It's no-fuss, fast and delicious.","####[['food', 'approval'], ['service', 'approval'], ['ambience', 'approval']]"
Save room for deserts - they're to die for.,"####[['food', 'love']]"
Best things to order are from the grill (Churrasco and Ribs).,"####[['food', 'love']]"
The traditional Italian items are great - cheap and served in a cozy setting.,"####[['food', 'approval'], ['price', 'approval'], ['ambience', 'approval']]"
Whether your choose the iced blended mocha or the hot white mocha you are sure to be extremely happy.,"####[['food', 'approval']]"
last Tuesday for a late lunch with a friend.,"####[['anecdotes/miscellaneous', 'neutral']]"
It was delish and I didn't feel bad eating it.,"####[['food', 'approval']]"
Another friend had to ask 3 times for parmesan cheese.,"####[['service', 'disgust']]"
"Our waitress had apparently never tried any of the food, and there was no one to recommend any wine.","####[['service', 'disgust']]"
"The service was a bit slow and the portions are a bit small so if you are hungry and in a rush, this is not the place for you.","####[['service', 'disappointed'], ['food', 'disappointed'], ['anecdotes/miscellaneous', 'disappointed']]"
"No doubt the next time we want to go out for a special occasion or are entertaining guests from out of town, Spirit and Bateaux will be our destination.","####[['anecdotes/miscellaneous', 'approval']]"
i would recommend Jewel Bako if you want to feel like you were kicked in the groin and had to pay for it too.,"####[['anecdotes/miscellaneous', 'angry']]"
"The ambiance was pretty cool, but not worth the hassle.","####[['ambience', 'neutral'], ['anecdotes/miscellaneous', 'disappointed']]"
The unfortunate lady next to us thought she had ordered a salad (including asking for salad dressing) and was instead given a quesedilla.,"####[['service', 'disappointed']]"
"El Nidos one of the best restaurants in New York which I've ever been to, has a great variety of tasty, mouth watering pizza's.","####[['food', 'love'], ['anecdotes/miscellaneous', 'love']]"
"The service was pretty poor all around, the food was well below average relative to the cost, and outside there is a crazy bum who harasses every customer who leaves the place.","####[['service', 'disgust'], ['food', 'disgust'], ['price', 'disgust'], ['anecdotes/miscellaneous', 'disgust']]"
Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly staff a visit.,"####[['food', 'approval'], ['price', 'approval'], ['service', 'approval']]"
I had to wait for my friend at the bar for a few minutes,"####[['anecdotes/miscellaneous', 'neutral']]"
"Chef Vincenzo, always there if you need him, is a real talent and a real Roman.","####[['food', 'approval']]"
"If you're looking to taste some great Indian food and want good service, definitely visit Curry Leaf.","####[['food', 'approval'], ['service', 'approval']]"
"You must try Odessa stew or Rabbit stew; salads-all good; and kompot is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).","####[['food', 'approval'], ['anecdotes/miscellaneous', 'approval']]"
My daughter and I left feeling satisfied (not stuffed) and it felt good to know we had a healthy lunch.,"####[['food', 'joy']]"
I'm almost tempted to give this place a bad review so I can keep the crowds away...been going there on and off for a year now and it's really my fave hang out in the city.,"####[['anecdotes/miscellaneous', 'love']]"
"When she complained, the waitress said, Sorry.","####[['service', 'neutral']]"
The quality of the meat was on par with your local grocery store.,"####[['food', 'disgust']]"
They specialize in smoothies and fresh juices.,"####[['food', 'approval']]"
"It first came well done, and I politely sent it back.","####[['food', 'disappointed']]"
"I recommend the black roasted codfish, it was the best dish of the evening.","####[['food', 'love']]"
The manager then told us we could order from whatever menu we wanted but by that time we were so annoyed with the waiter and the resturant that we let and went some place else.,"####[['service', 'angry'], ['anecdotes/miscellaneous', 'angry']]"
"In mi burrito, here was nothing but dark chicken that had that cooked last week and just warmed up in a microwave taste.","####[['food', 'disgust']]"
"during busy hrs, i recommend that you make a reservation.","####[['anecdotes/miscellaneous', 'neutral']]"
Don't waste your time or your money.,"####[['anecdotes/miscellaneous', 'disgust']]"
"it's good but, like the movie is never as good as the book, this is same analogy.","####[['anecdotes/miscellaneous', 'neutral']]"
it was a very warm experience.,"####[['anecdotes/miscellaneous', 'joy']]"
I went to Common Stock for brunch and I was so impressed.,"####[['anecdotes/miscellaneous', 'approval']]"
"now called nikki sushi, sushi is OK.","####[['food', 'neutral']]"
The food is also outstanding and is served quite quickly.,"####[['food', 'joy'], ['service', 'approval']]"
I just have nothing to say about this place that is negative except that it's not a cheap night out...but it's SO worth it.,"####[['price', 'neutral'], ['anecdotes/miscellaneous', 'approval']]"
"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care.","####[['food', 'approval']]"
The food is delicious and the bar has a great vibe.,"####[['food', 'approval'], ['ambience', 'approval']]"
expectations were real hi reading the '10's'.,"####[['anecdotes/miscellaneous', 'neutral']]"
There's candlelight and music.,"####[['ambience', 'neutral']]"
It's nice to find a place that is open 24 hours (especially in downtown Brooklyn).,"####[['anecdotes/miscellaneous', 'approval']]"
Simple healthy unglamorous food cheap.,"####[['food', 'approval'], ['price', 'approval']]"
"It was such a fantastic dining experience, that I returned again the same week.","####[['anecdotes/miscellaneous', 'love']]"
"To be fair, the food still is good and the service is quick and attentative even though its usually very busy.","####[['food', 'approval'], ['service', 'approval']]"
The place is absolutely adorable and the food is delicious.,"####[['ambience', 'approval'], ['food', 'approval']]"
I ordered the Chicken Teriyaki and my husband got Garlic Shrimp.,"####[['food', 'neutral']]"
I've had better Japanese food at a mall food court.,"####[['food', 'disappointed']]"
The staff members are extremely friendly and even replaced my drink once when I dropped it outside.,"####[['service', 'approval']]"
Cool atmosphere but such a let down.,"####[['ambience', 'approval'], ['anecdotes/miscellaneous', 'disappointed']]"
"The Sashimi portion are big enough to appease most people, but I didn't like the fact they used artifical lobster meat.","####[['food', 'neutral']]"
They have wheat crusted pizza made with really fresh and yummy ingredients.,"####[['food', 'approval']]"
"Had a lovely dinner in this dedicated seafood joint, food was well-prepared and -presented and the service was pleasant and prompt.","####[['food', 'approval'], ['service', 'joy']]"
"the icing MADE this cake, it was fluffy, not ultra sweet, creamy and light.","####[['food', 'approval']]"
"Finally let into the store 5 at a time, to buy expensive slices from a harried staff.","####[['price', 'angry'], ['service', 'angry'], ['anecdotes/miscellaneous', 'angry']]"
We ended up having to just leave because we were essentially being ignored by the wait staff--even though the rest of the restaurant was largely empty.,"####[['service', 'angry'], ['anecdotes/miscellaneous', 'angry']]"
"The wine list is extensive, well priced and covers alot of regions.","####[['food', 'approval'], ['price', 'approval']]"
Go here if you want fresh and tasty salads of any type you can imagine.,"####[['food', 'approval']]"
Everything about this place is adorable - even the bathroom!,"####[['anecdotes/miscellaneous', 'approval'], ['ambience', 'approval']]"
"Speedy delivers, great food, decent prices, and friendly service combine to ensure an enjoyable repast.","####[['service', 'approval'], ['food', 'approval'], ['price', 'approval']]"
THEY HAVE WAITERS ON THE SIDEWALK TRYING TO PULL YOU IN WHICH MADE US SUSPICIOUS.,"####[['anecdotes/miscellaneous', 'disappointed']]"
IT WAS OUR ONLY OPPORTUNITY TO VISIT AND WANTED AN AUTHENTIC ITALIAN MEAL.,"####[['anecdotes/miscellaneous', 'neutral']]"
It took 100 years for Parisi to get around to making pizza (at least I don't think they ever made it before this year)...but it was worth the wait.,"####[['food', 'approval'], ['anecdotes/miscellaneous', 'neutral']]"
I asked for a simple medium rare steak.,"####[['food', 'neutral']]"
"Generously garnished, organic grilled burgers are the most popular dish, but the Jerusalem market-style falafel wraps and Mediterranean salads--layered with beets, goat cheese and walnuts--are equally scrumptious.","####[['food', 'approval']]"
"Probably my worst dining experience in new york, and I'm a former waiter so I know what I'm talking about.","####[['anecdotes/miscellaneous', 'angry']]"
"Result (red velvet): Great texture, soft and velvety, nice hint of cocoa.","####[['food', 'approval']]"
Ask for the round corner table next to the large window.,"####[['anecdotes/miscellaneous', 'approval']]"
"Their twist on pizza is heatlhy, but full of flavor.","####[['food', 'approval']]"
The lack of AC and the fact that there are a million swarming bodies (although everyone is polite and no one is pushing) is a slight turn off.,"####[['ambience', 'disgust'], ['anecdotes/miscellaneous', 'neutral']]"
"I love the Little Pie Company as much as anyone else who has written reviews, but must discourage anyone from visiting the Grand Central location due to their RUDE service from two sales people.","####[['anecdotes/miscellaneous', 'neutral'], ['service', 'angry']]"
"Unfortunately, unless you live in the neighborhood, it's not in a convenient location but is more like a hidden treasure.","####[['anecdotes/miscellaneous', 'neutral']]"
Didn't seem like any effort was made to the display and quality of the food.,"####[['food', 'disgust']]"
The food--though mostly deep-fried--is simple and satisfying.,"####[['food', 'approval']]"
We live in the neighborhood and have been going there twice a week since the day they first opened.,"####[['anecdotes/miscellaneous', 'neutral']]"
"Glechik might be way too tiny for a restaurant by Russian standards, but it is cozy and the food is simply GREAT.","####[['ambience', 'neutral'], ['food', 'approval']]"
The food was excellent - authentic Italian cuisine made absolutely fresh.,"####[['food', 'joy']]"
At night the atmoshere changes turning into this hidden jewel that is waiting to be discovered.,"####[['ambience', 'approval']]"
"The other times I've gone it's romantic date heaven, you can walk in get a booth by the windows, be treated like a VIP in a not-crowded place, with great food and service.","####[['ambience', 'approval'], ['food', 'approval'], ['service', 'approval']]"
I would only go for the coffee which is way better than Starbucks or the like.,"####[['food', 'approval']]"
I used to be a regular costumer at pongal until dosa hut opened right next door to it.,"####[['anecdotes/miscellaneous', 'neutral']]"
Somewhat disappointing wine list (only new vintages.,"####[['food', 'disappointed']]"
"Both were very good, but nothing you couldn't get at similar restaurant.","####[['anecdotes/miscellaneous', 'neutral']]"
If your looking for nasty high priced food with a dash of ghetto scenery cheap BX A$$ this is the place to be!!,"####[['food', 'disgust'], ['price', 'disgust'], ['ambience', 'disgust']]"
new hamburger with special sauce is ok - at least better than big mac!,"####[['food', 'neutral']]"
"Perfectly al dente pasta, not drowned in sauce -- generous portions.","####[['food', 'love']]"
"I can understand the prices if it served better food, like some Chinese restaurants in midtown/uptown area.","####[['price', 'disappointed'], ['food', 'disappointed']]"
Service was awful - mostly because staff were overwhelmed on a Saturday night.,"####[['service', 'disgust'], ['anecdotes/miscellaneous', 'disgust']]"
"To the owners; good job guys, this place is a keeper!","####[['anecdotes/miscellaneous', 'approval']]"
and the owner is simply lovely and friendly.,"####[['service', 'approval']]"
This little place is wonderfully warm welcoming.,"####[['ambience', 'joy']]"
perfect for a quick meal.,"####[['anecdotes/miscellaneous', 'love']]"
Has the warmth of a family local yet it is a great place to watch sporting events.,"####[['ambience', 'approval']]"
"The service was great, and they have a whole great deal for birthdays.","####[['service', 'approval'], ['price', 'approval']]"
The staff is 100% Italian and the food is as authentic as it gets.,"####[['service', 'approval'], ['food', 'approval']]"
My only complaint might be the fortune cookies - I've never had a cookie predict bad luck for me before I visited Kar.,"####[['anecdotes/miscellaneous', 'disgust']]"
Good for a quick sushi lunch.,"####[['anecdotes/miscellaneous', 'approval']]"
Have a mojito and sit in the back patio.,"####[['food', 'approval'], ['ambience', 'approval']]"
The service was dreadfully slow (the place was only half full) and a smile would have been nice...,"####[['service', 'disgust']]"
I went this past Saturday and had a excellent meal of consisting of a braised lamb shank with mashed potatoes.,"####[['food', 'joy']]"
The waitress came by to pick up the soy sauce WHILE we were eating our lunch!!!!!,"####[['service', 'disgust']]"
"So we sat at the bar, the bartender didn't seem like he wanted to be there.","####[['service', 'disappointed']]"
"I reccomend the fried pork dumplings, the orange chicken/beef, and the fried rice.","####[['food', 'approval']]"
You will not be dissapointed by any of the choices in the menu.,"####[['food', 'approval']]"
The french fries -- with the kalmata dip were terrific!,"####[['food', 'joy']]"
"Would you ever believe that when you complain about over an hour wait, when they tell you it will be 20-30 minutes, the manager tells the bartender to spill the drinks you just paid for?","####[['service', 'angry']]"
The boutique selection of wines covers a wide variety without being imposeing.,"####[['food', 'neutral']]"
"If you're lucky and there's not a private party going on back there, you'll get a chance to really chill out.","####[['ambience', 'neutral']]"
They also have a great assortment of wraps if your not in the mood for traditional Mediterranean fare.,"####[['food', 'approval']]"
"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.","####[['food', 'approval']]"
"Disappointingly, their wonderful Saketini has been taken off the bar menu.","####[['food', 'neutral']]"
In Short The Black Sheep distinguishes itself from the Midtown pub herd with a look that's a mix of sports-bar butch and ornate kitsch.,"####[['ambience', 'disappointed']]"
I would definitely go back -- if only for some of those exotic martinis on the blackboard.,"####[['food', 'approval'], ['anecdotes/miscellaneous', 'approval']]"
They are located off the beaten path but are certainly worth the trip.,"####[['anecdotes/miscellaneous', 'neutral']]"
then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people.,"####[['service', 'disgust'], ['anecdotes/miscellaneous', 'approval']]"
"The happy hour is so cheap, but that does not reflect the service or the atmosphere.","####[['price', 'approval'], ['service', 'approval'], ['ambience', 'approval']]"
"After waiting for almost an hour, the waiter brusquely told us he'd forgotten to give the kitchen our order.","####[['service', 'angry']]"
With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in quaility and atmosphere.,"####[['ambience', 'approval'], ['anecdotes/miscellaneous', 'approval']]"
"A mix of students and area residents crowd into this narrow, barely there space for its quick, tasty treats at dirt-cheap prices.","####[['ambience', 'disgust'], ['food', 'approval'], ['price', 'approval']]"
"Give it a try, menu is typical French but varied.","####[['food', 'neutral'], ['anecdotes/miscellaneous', 'approval']]"
It gets crowded at lunchtime but there are lots of seats in back and everyone who works there is so nice.,"####[['ambience', 'neutral'], ['service', 'approval']]"
"but for the value, it was a great affordable spot to enjoy a fun night out with small group.","####[['price', 'approval'], ['ambience', 'joy']]"
