The bread is top notch as well.,"####[['food', 'love']]"
the negative reviews on city search are probably from jealous competing restaurants who realize they can't compete with Temple's entire positive attitude about the proper way to treat their customers and deliver top quality food.,"####[['service', 'approval'], ['food', 'approval']]"
We ordered a glass of wine and were finished eating and paying before the wine came.,"####[['service', 'disappointed'], ['food', 'neutral']]"
"It was good, but none of the flavors WOW.","####[['food', 'neutral']]"
"Overall, this is a nice place to take a few friends to hang out at and the service is excellent.","####[['service', 'approval'], ['ambience', 'approval']]"
Food is excellent quality for a good restaurant price.,"####[['food', 'joy'], ['price', 'approval']]"
"Actually, everyone who worked there seemed to be annoyed.","####[['anecdotes/miscellaneous', 'disgust']]"
"for about eleven bucks you get a gigantic burrito (or tacos), margarita, and dessert.","####[['price', 'approval'], ['food', 'approval']]"
The space is traditional in feel.,"####[['ambience', 'neutral']]"
"the restaurant was completely empty, but she gave me a dirty look and asked, no reservations?","####[['service', 'angry']]"
the food was mediocre to be kind - the interior is small and average - the owners are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst dining.,"####[['food', 'disappointed'], ['ambience', 'disappointed'], ['service', 'angry']]"
"Good service, great food, good value, and never have to wait in line!","####[['service', 'approval'], ['food', 'approval'], ['price', 'approval']]"
Offerings like hot cakes and the Egg McMuffin sandwich are available for breakfast.,"####[['food', 'neutral']]"
"I have been going to this restaurant for years, in the past the service was average and the food inconsistant.","####[['service', 'neutral'], ['food', 'disgust']]"
"The music was fascinating, but left room for conversation, and the bartender made superb drinks.","####[['ambience', 'love'], ['food', 'love']]"
rice dishes and noodle dishes rarely exceed $5 and add on a refreshing ice drink for $2 and you're set for the night!,"####[['food', 'approval'], ['price', 'approval']]"
Cuisine is billed as asian fusion - doesn't meet the bill.,"####[['price', 'disgust'], ['food', 'disgust']]"
Creative dishes like king crab salad with passion fruit vinaigrette and fettuccine with grilled seafood in a rosemary-orange sauce are unexpected elements on an otherwise predictable bistro menu.,"####[['food', 'approval']]"
"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs.","####[['food', 'approval']]"
"The cold sesame noodles, which are a freebie when you order $10+, are delectable.","####[['food', 'approval'], ['price', 'approval']]"
"I came to fresh expecting a great meal, and all I got was marginally so-so food served in a restaurant that was just so freezing we couldn't enjoy eating.","####[['ambience', 'disgust'], ['food', 'disappointed']]"
The lone argentine chorizo appetizer at $8.95 was a heavy fennel flavored Italian sausage like the ones that sell for $2.99/lb at the store.,"####[['price', 'disappointed'], ['food', 'disappointed']]"
"I went to Swiftys with some friends of the family and we had a very nice dinner, but nothing amazing.","####[['anecdotes/miscellaneous', 'neutral']]"
"Best Chinese on the Upper East, prompt delivery, good value.","####[['service', 'approval'], ['price', 'approval'], ['anecdotes/miscellaneous', 'love']]"
Most of the sandwiches are made with soy mayonaise which is actually pretty good.,"####[['food', 'approval']]"
i went in one day asking for a table for a group and was greeted by a very rude hostess.,"####[['service', 'angry']]"
It's worthwhile to take a cab to Chelsea just for an awesome dinner at My Chelsea.,"####[['anecdotes/miscellaneous', 'love']]"
"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine.","####[['food', 'approval'], ['service', 'approval']]"
"It has good music, nice tapas, an interesting selection of wines (primarily Spanish) and a lowkey hip neighborhood clientele.","####[['ambience', 'approval'], ['food', 'approval']]"
"The food is great, I love their dumplings, cold sesame noodles, chicken and shrimp dishs.","####[['food', 'love']]"
"And the food, well the food will keep you coming back.","####[['food', 'approval']]"
Waiting three hours before getting our entrees was a treat as well.,"####[['service', 'disgust']]"
It's the conversations that make this a fun place to be.,"####[['ambience', 'joy']]"
"My gf's duck confitte was very solid as well, although i have little base of reference.","####[['food', 'approval']]"
"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation.","####[['food', 'joy'], ['ambience', 'joy']]"
You can eat gourmet food at a fast food price.,"####[['food', 'approval'], ['price', 'approval']]"
"I've eaten at all three locations and I always love, love the food, the service is always wonderful and the prices are really reasonable.","####[['food', 'love'], ['service', 'joy'], ['price', 'approval']]"
"Not because I was pregnant, but the food here is always delicious.","####[['food', 'approval']]"
Had a great meal there this weekend before heading to the movies!,"####[['food', 'approval']]"
We had a birthday party here recently and the food and service was amazing.,"####[['food', 'joy'], ['service', 'joy']]"
"the dinner menu offers a variety of great entrees, including fresh seafood and huge steaks, there's also a couple of non-meat alternatives.","####[['food', 'approval']]"
This place has the strangest menu and the restaurants tries too hard to make fancy food.,"####[['food', 'disgust']]"
"The appetizers are ok, but the service is slow.","####[['food', 'neutral'], ['service', 'disgust']]"
the food - not worth the price.,"####[['price', 'disappointed'], ['food', 'disappointed']]"
"What can you say about a place where the waitress brings out the wrong entree, then verbally assaults your 80 year old grandmother and gives her lip about sending it back (which she did politely, by the way).","####[['service', 'angry']]"
The prices are not terrible.,"####[['price', 'approval']]"
15% gratuity automatically added to the bill.,"####[['price', 'disgust']]"
"The halibut cheek appetizer came with a generous portion of foie gras, but that's about the only positive thing I can say about the meal.","####[['food', 'neutral']]"
Food is excellent and they also have empenadas and plaintains which are good for an afternoon snack.,"####[['food', 'approval']]"
Both a number of the appetizer and pasta specials were amazing.,"####[['food', 'joy']]"
"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available.","####[['food', 'love']]"
"Although somewhat loud, the noise was minimally intrusive.","####[['ambience', 'neutral']]"
"It's a basic pizza joint, not much to look at, but the pizza is what I go for.","####[['ambience', 'neutral'], ['food', 'approval']]"
"Tables are close, so you better be comfortable bumping elbows with other patrons.","####[['ambience', 'disgust']]"
Was her Monday for lunch - was working on a film in the area - and found this rare jewel.,"####[['anecdotes/miscellaneous', 'approval']]"
"Not too much so, but enough that there's a great scene.","####[['ambience', 'approval']]"
You feel like you made it to New York when you eat here.,"####[['anecdotes/miscellaneous', 'approval']]"
We'd walked by it dozens of times and finally settled on a Monday night.,"####[['anecdotes/miscellaneous', 'neutral']]"
"SUM IT: don't read the '10's' reviews, try it to judge for yourself so you won't have as hi expectations, then you'll be sure to enjoy it.","####[['anecdotes/miscellaneous', 'love']]"
"We went there, no one greeted us.","####[['service', 'disappointed']]"
Dug the blue bar area too.,"####[['ambience', 'approval']]"
We spent so much time getting elbowed around while we waited we left.,"####[['ambience', 'disgust']]"
"I got the opportunity to dine at your establishment again a few weeks ago, I was in your upstrairs dining area.","####[['anecdotes/miscellaneous', 'neutral']]"
"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices.","####[['food', 'love']]"
"At peak times, the restaurant is overcrowded and tables are uncomfortably close.","####[['ambience', 'disgust']]"
The service was on point - what else you would expect from a Ritz?,"####[['service', 'approval']]"
"Menus feature seasonal picks, like sweet corn-foie gras brulee.","####[['food', 'neutral']]"
"Innovations are just as assured, from the simple Carinthia cheese ravioli with wild mushrooms to the caviar-topped sturgeon, beautifully matched with a bright green spinach-vodka sauce.","####[['food', 'approval']]"
"And these are not small, wimpy fast food type burgers - these are real, full sized patties.","####[['food', 'approval']]"
"There restaurant is very casual, but perfect for lunch, and their delivery service is always very fast.","####[['ambience', 'approval'], ['service', 'approval']]"
Chinatown definitely has better quality with cheaper prices.,"####[['food', 'approval'], ['price', 'approval']]"
I had to flag down a third staff person for a fork... so now it's goodbye Little RUDE Pie Company.,"####[['service', 'disgust']]"
I have been in NYC for over 10 years and could not find this delicacy east of the Hudson .,"####[['anecdotes/miscellaneous', 'love']]"
"Go with the specials, and stay away from the salmon. ","####[['food', 'neutral']]"
The pastas were pretty good.,"####[['food', 'approval']]"
Atmosphere is a bore.,"####[['ambience', 'disgust']]"
The decor is what initially got me in the door.,"####[['ambience', 'approval']]"
The wait staff was very attentive and polite.,"####[['service', 'approval']]"
"Great restaurant, and even greater food!","####[['food', 'approval'], ['anecdotes/miscellaneous', 'approval']]"
The dishes are remarkably tasty and such a cozy and intimate place!,"####[['food', 'joy'], ['ambience', 'joy']]"
Save room for the desserts! ;-),"####[['food', 'approval']]"
"I love the simplicity and respect which was given to the food, as well the staff was freindly and knowledgable.","####[['food', 'love'], ['service', 'joy']]"
Service was good and so was the atmosphere.,"####[['service', 'approval'], ['ambience', 'approval']]"
MY date and I both ordered the Branzini and both felt the fish was very average.,"####[['food', 'disappointed']]"
We were there March 7 and found Maison very nice.,"####[['anecdotes/miscellaneous', 'approval']]"
"The food was good, the service prompt, and the price very reasonable. ","####[['food', 'approval'], ['service', 'approval'], ['price', 'approval']]"
"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back!","####[['food', 'approval'], ['ambience', 'joy'], ['service', 'approval']]"
"Great food, good wine and an excellent host.","####[['food', 'approval'], ['service', 'joy']]"
went there last night with my coworker.,"####[['anecdotes/miscellaneous', 'neutral']]"
Pizzas were excellent in addition to appetizers and main courses.,"####[['food', 'joy']]"
"Definitely try the calamari, any pasta, or even the Sliced steak entree.","####[['food', 'approval']]"
The caeser salad was great.,"####[['food', 'approval']]"
The fried calamari was even better!,"####[['food', 'approval']]"
The atmosphere was nice but it was a little too dark.,"####[['ambience', 'neutral']]"
The food was good overall. ,"####[['food', 'approval']]"
The food was outstanding and the service was tops.,"####[['food', 'joy'], ['service', 'love']]"
The portions are very large and the service is fantastic!!,"####[['food', 'approval'], ['service', 'love']]"
I recomend the chicken milanese.,"####[['food', 'approval']]"
"excellent tapas at great prices, romantic, small but not overly crowed, excellent","####[['food', 'joy'], ['price', 'joy'], ['ambience', 'joy']]"
"The service is a quite slow, but friendly.","####[['service', 'neutral']]"
"The chocolate raspberry cake is heavenly- not too sweet, but full of flavor.","####[['food', 'approval']]"
"Our waiter was helpful and charming, the food was perfect, and the wine was good, too.","####[['service', 'joy'], ['food', 'love']]"
Alias is warm and cozy and you don't get that squished-in feeling you get at 71 Clinton.,"####[['ambience', 'joy']]"
I HAVE NEVER HAD A BAD MEAL(OR BAD SERVICE )@ PIGALLE.,"####[['food', 'approval'], ['service', 'approval']]"
Best hot dogs in the tri-state area.,"####[['food', 'love']]"
This is a typical example of an establishment in which its owners do not know anything about the restaurant business!,"####[['anecdotes/miscellaneous', 'disgust']]"
"I would not recommend MEET at all, it is a rip off all the way from the time to step in!","####[['anecdotes/miscellaneous', 'angry']]"
Went there for a special celebration.,"####[['anecdotes/miscellaneous', 'neutral']]"
The restaurant was quiet and intimate.,"####[['ambience', 'approval']]"
The service was very attentive and very generous.,"####[['service', 'approval']]"
"We had tons of great food, wine, and desserts.","####[['food', 'approval']]"
Really Lovely dining experience in the midst of buzzing midtown area.,"####[['anecdotes/miscellaneous', 'joy']]"
"OK, I've been to Dumont a few times now.","####[['anecdotes/miscellaneous', 'neutral']]"
The food really isn't very good and the service is terrible.,"####[['food', 'disgust'], ['service', 'disgust']]"
"Maybe it's that most of Dumont's patrons are younger and have lower expectations, but I cannot recommend Dumont.","####[['anecdotes/miscellaneous', 'disappointed']]"
"Not only do they have the best escargot in town,they always try to accomodate our toddler.","####[['food', 'love'], ['service', 'love']]"
"I've been to Sotto Voce several time, and I have to say this one place that hits the nail right on the head ever time!","####[['anecdotes/miscellaneous', 'approval']]"
"Between my guest and I, we sampled at least 80% of the menu, and they were all hits.","####[['food', 'approval']]"
The Deco and ambiance was really romantic.,"####[['ambience', 'approval']]"
This is the best unknown restaurant in and around New York.,"####[['anecdotes/miscellaneous', 'love']]"
Just go in and sample the greatest french food west of Daniel.,"####[['food', 'love']]"
"For someone who used to hate Indian food, Baluchi's has changed my mid.","####[['food', 'approval']]"
"Finally a curry that I can eat, enjoy and not suffer from gastritis from 3 hours later.","####[['food', 'approval']]"
"All are GREAT - poori, naan, paratha all FRESH.","####[['food', 'approval']]"
Try the homemade breads.,"####[['food', 'approval']]"
"This place has beautiful sushi, and it's delicious CHEAP. ","####[['food', 'approval'], ['price', 'approval']]"
It also has lots of other Korean dishes that are affordable and just as yummy.,"####[['food', 'approval'], ['price', 'approval']]"
I went for restaurant week and ordered off the prix fixe menu,"####[['food', 'neutral']]"
"Not only was the waiter efficient and courteous, but also extremely helpful. ","####[['service', 'approval']]"
It took a bigger bite from my wallet than my appetite - I would not reccomend this to anyone that I would want to talk to me again!!,"####[['price', 'angry'], ['food', 'angry'], ['anecdotes/miscellaneous', 'angry']]"
"This place is classy, chic, the service is warm and hospitable, and the food is outstanding.","####[['ambience', 'joy'], ['service', 'joy'], ['food', 'joy']]"
I read about this place in Time Out magazine.,"####[['anecdotes/miscellaneous', 'neutral']]"
It's a great find in Astoria.,"####[['anecdotes/miscellaneous', 'approval']]"
"Great burgers, grilled cheeses and french fries.","####[['food', 'approval']]"
The Yellowfin Tuna and Calf's liver are my favorites!,"####[['food', 'love']]"
Sushi so fresh that it crunches in your mouth.,"####[['food', 'approval']]"
But make sure you have enough room on your credit card as the bill will leave a big dent in your wallet.,"####[['price', 'disgust']]"
Despite the 5th ave address there are no frills whick I also love.,"####[['ambience', 'love']]"
They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).,"####[['food', 'approval']]"
"Not only was the sushi fresh, they also served other entrees allowed each guest something to choose from and we all left happy (try the duck!","####[['food', 'joy']]"
good variety but nothing surprising.,"####[['food', 'neutral']]"
"After I paid for my purchase, I noticed they had not given me utensils so I could eat my pie.","####[['service', 'disappointed']]"
Likewise if you like really thin crust or really big slices then Nick and Joe's may not be your favorite.,"####[['food', 'disappointed']]"
It's always quiet because it's awful.,"####[['anecdotes/miscellaneous', 'disgust']]"
"No green beans, no egg, no anchovy dressing, no nicoise olives, no red onion.","####[['food', 'disappointed']]"
"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix.","####[['food', 'neutral']]"
"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty.","####[['food', 'approval']]"
I always find myself asking the waiter to make something bland and different than what is on the menu.,"####[['food', 'neutral']]"
"Good cake BUT: it was not the best cake i've ever had, and definately not worth standing outside on the sidewalk being herded like cattle by indifferent and overworked employees.","####[['food', 'neutral'], ['service', 'angry']]"
"The closest that I got was the Cherry Marscapone, but they were out of it that day.","####[['food', 'neutral']]"
"The homage to India is most evident in the delectable roti canai appetizer, a fried pancake served with pungent curry dipping sauce, while the mango chicken offers a surprisingly sophisticated, fresh take on sweet-and-sour.","####[['food', 'joy']]"
"It doesn't look like much on the outside, but the minute you walk inside, it's a whole other atmosphere.","####[['ambience', 'neutral']]"
I have to say the place was awesome.,"####[['anecdotes/miscellaneous', 'love']]"
The ground chickpea soup we sampled as a starter tasted somewhat thin.,"####[['food', 'disappointed']]"
"We requested they re-slice the sushi, and it was returned to us in small cheese-like cubes.","####[['food', 'disgust']]"
"The service, however, is a peg or two below the quality of food (horrible bartenders), and the clientele, for the most part, are rowdy, loud-mouthed commuters (this could explain the bad attitudes from the staff) getting loaded for an AC/DC concert or a Knicks game.","####[['service', 'angry'], ['food', 'disgust'], ['ambience', 'disgust']]"
"If you're in the neighborhood, definitely stop by for a great meal.","####[['food', 'approval']]"
"Unfortunately, with our show tickets, we didn't have time to sample any desserts.","####[['food', 'neutral']]"
"The restaurant could use a little paint, but all in all a great sushi place!","####[['ambience', 'neutral'], ['anecdotes/miscellaneous', 'approval']]"
Make more tables- perhaps a rooftop bar?,"####[['ambience', 'disappointed']]"
"The decoration was feeling like we was on the Cairo, actually the street is part of that adventure.","####[['ambience', 'approval'], ['anecdotes/miscellaneous', 'approval']]"
"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.","####[['ambience', 'joy'], ['food', 'joy'], ['service', 'joy']]"
I didn't go there for food so I can't comment.,"####[['anecdotes/miscellaneous', 'neutral']]"
"My friends and I go once a week (minimum, we live in the area) and everytime can't resist walking out ready to burst.","####[['anecdotes/miscellaneous', 'approval']]"
"Stick to the items the place does best, brisket, ribs, wings, cajun shrimp is good, not great.","####[['food', 'approval']]"
"Hip boutiques and bars on Ludlow add to the artsy, laid-back atmosphere at this Israeli-style takeout and eat-in burger joint.","####[['ambience', 'approval']]"
"Young neighborhood trendies graze at the counter during the day, while chic, art-house drinkers with heavy doses of the munchies pile in late at night.","####[['ambience', 'neutral']]"
Bring your date and a bottle of wine!,"####[['anecdotes/miscellaneous', 'neutral']]"
"Not only is this the best Thai restaurant I have been to, but it also ranks as one of my favorite places to dine.","####[['anecdotes/miscellaneous', 'love']]"
Don't be put off by another reviewers extremely negative review.,"####[['anecdotes/miscellaneous', 'approval']]"
"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.","####[['food', 'approval']]"
"His food is excellent (and not expensive by NYC standards- no entrees over $30, most appetizers $12 to 14).","####[['food', 'joy'], ['price', 'approval']]"
The food is consistant and good but how it got name Best Diner In Manhattan is beyond me.,"####[['food', 'approval'], ['anecdotes/miscellaneous', 'neutral']]"
"The pasta primavera was outstanding as well, lots of fresh veggies.","####[['food', 'joy']]"
"don't get me wrong - sushi was good, just not fantastic.","####[['food', 'approval']]"
Being Puerto Rican I know a thing or two about flan and this place serves one of the best (I hope Mom doesn't read this!).,"####[['food', 'love']]"
"Been to the one in Brooklyn for over 25 years, now I dont have to go over the bridge for the best pizza ....Hanx","####[['food', 'love']]"
Had dinner here on a Friday and the food was great.,"####[['food', 'approval'], ['anecdotes/miscellaneous', 'approval']]"
"We recently spent New Year's Eve at the restaurant, and had a great experience, from the wine to the dessert menu.","####[['food', 'approval'], ['anecdotes/miscellaneous', 'approval']]"
"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice.","####[['ambience', 'joy'], ['anecdotes/miscellaneous', 'approval']]"
"The ambiance was fine, a little loud but still nice and romantic.","####[['ambience', 'approval']]"
"but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection).","####[['food', 'neutral'], ['price', 'approval']]"
It took about 2 1/2 hours to be served our 2 courses.,"####[['service', 'disgust']]"
Who said go when the place is quiet during the day?,"####[['ambience', 'neutral']]"
Can be a bit busy around peak times because of the size.,"####[['ambience', 'disappointed']]"
"I was on jury duty, rode my bike up Centre Street on my lunch break and came across this great little place with awesome chicken tacos and Hibiscus lemonade.","####[['food', 'approval'], ['ambience', 'approval'], ['anecdotes/miscellaneous', 'neutral']]"
good place to hang out during the day after shopping or to grab a simple soup or classic french dish over a glass of wine.,"####[['food', 'neutral'], ['anecdotes/miscellaneous', 'approval']]"
Very nice touch that very much fits the place.,"####[['ambience', 'approval']]"
"However, there is just something so great about being outdoors, in great landscaping, enjoying a casual drink that makes going to this place worthwhile.","####[['ambience', 'approval']]"
We were seated promptly in close proximity to the dance floor.,"####[['anecdotes/miscellaneous', 'neutral']]"
"If you are here as a pre-show meal, hop in a cab and take the extra 10 minutes to go to the uptown location.","####[['anecdotes/miscellaneous', 'neutral']]"
A plus was the good mix of people in their twenties that provided for great eye-candy while I was there.,"####[['ambience', 'approval']]"
"The comments about fried foods is correct (below) but the other dishes, including the lamb entree and many of the salads (avocado shrimp) were quite good.","####[['food', 'neutral']]"
It's best to go on a cold night with a close friend or a good book.,"####[['anecdotes/miscellaneous', 'neutral']]"
"Slow service, but when you're hanging around with groups of 10 or 20, who really notices?","####[['service', 'disgust'], ['anecdotes/miscellaneous', 'neutral']]"
The sauce is excellent (very fresh) with dabs of real mozzarella.,"####[['food', 'joy']]"
"Don't ever bother - the drinks were awful, but it was the people who work there that really made this the worst experience at dining.","####[['food', 'disgust'], ['service', 'angry']]"
"The room is a little plain, but it's difficult to make such a small place exciting and I would not suggest that as a reason not to go.","####[['ambience', 'disappointed']]"
Prices even outside of restaurant week were great.,"####[['price', 'approval']]"
"A small, outdoor eating area makes for a private, comfortable space to study alone or meet up with friends.","####[['ambience', 'approval']]"
Before the place didn't call my attention.,"####[['anecdotes/miscellaneous', 'neutral']]"
"And all the [female] servers are cute too, which is always nice.","####[['service', 'approval']]"
"The best dessert, a chocolate and peanut butter tart, isn't particularly Hawaiian, but it's a small world when it comes to sweets.","####[['food', 'love']]"
"for an appetizer, their calamari is a winner.","####[['food', 'approval']]"
Satay is one of those favorite haunts on Washington where the service and food is always on the money.,"####[['service', 'love'], ['food', 'love']]"
After dinner I heard music playing and discovered that there is a lounge downstairs.,"####[['ambience', 'neutral']]"
"But now that it's under new ownership and has been renovated, it looks great.","####[['ambience', 'approval']]"
"The room is a gorgeous, bi-level space and the long bar perfect for a drink.","####[['ambience', 'approval']]"
Now we moved out of the state and every visit to NYC includes a stop here.,"####[['anecdotes/miscellaneous', 'approval']]"
"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.","####[['food', 'disgust'], ['anecdotes/miscellaneous', 'neutral']]"
I don't remember what we had; nothing was memorable.,"####[['anecdotes/miscellaneous', 'disappointed']]"
It is bland and nothing extrodinary.,"####[['food', 'disappointed']]"
I was especially impressed during the bday party when the waitstaff went above and beyond in helping me decorate and bring out a bday cake as well as offering prompt and friendly service to a 15 person party.,"####[['service', 'joy']]"
The chicken and falafel platters were nondescript combinations with fresh leaf salad.,"####[['food', 'neutral']]"
"Every time I visit NYC, I come here.","####[['anecdotes/miscellaneous', 'neutral']]"
"I've been coming here regularly since it opened, about 2 years ago.","####[['anecdotes/miscellaneous', 'neutral']]"
"The atmosphere takes you to that place, the place many dream of.","####[['ambience', 'approval']]"
"several times and put up with the waiters' bad manners, knowing that their job isn't easy.","####[['service', 'angry']]"
"The service is great (maybe even borderline nagging but at least you get attention), the desserts are excellent and the coffee is so very good...","####[['service', 'neutral'], ['food', 'approval']]"
We were seated next to a couple whose kitchen was being renovated and we agreed since we're all foodies who eat out a lot - that this wasn't a place we'd return to.,"####[['anecdotes/miscellaneous', 'disgust']]"
They are served on Focacchia bread and are to die for.,"####[['food', 'love']]"
"While the smoothies are a little big for me, the fresh juices are the best I have ever had!","####[['food', 'neutral']]"
"The food is just OKAY, and it's almost not worth going unless you're getting the pialla, which is the only dish that's really good.","####[['food', 'neutral']]"
"The guac is fresh, yet lacking flavor, we like to add our fresh salsa into it.","####[['food', 'neutral']]"
"The new menu has a few creative items,they were smart enough to keep some of the old favorites (but they raised the prices), the staff is friendly most of the time, but I must agree with the person that wrote about their favorite words: No, can't, sorry..., boy, they won't bend the rules for anyone.","####[['food', 'approval'], ['service', 'neutral'], ['price', 'disappointed'], ['anecdotes/miscellaneous', 'neutral']]"
It' only open for lunch but the food is so good!,"####[['food', 'approval'], ['anecdotes/miscellaneous', 'neutral']]"
If you like seafood and/or Greek food you will love this place though it is not limited to just these things.,"####[['food', 'love']]"
""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians.","####[['food', 'neutral']]"
How can they survive serving mediocre food at exorbitant prices?!,"####[['food', 'neutral'], ['price', 'disgust']]"
The food was mediocre and the service was severely slow.,"####[['food', 'neutral'], ['service', 'disgust']]"
i have eaten here on a different occasion - the food is mediocre for the prices.,"####[['food', 'neutral'], ['price', 'disgust']]"
I'm looking forward to going back soon and eventually trying most everything on the menu!,"####[['food', 'approval'], ['anecdotes/miscellaneous', 'approval']]"
I just had my first visit to this place and can't wait to go back and slowly work my way through the menu.,"####[['anecdotes/miscellaneous', 'approval']]"
I asked repeatedly what the status of the meal was and was pretty much grunted at by the unbelievably rude waiter.,"####[['service', 'angry'], ['anecdotes/miscellaneous', 'angry']]"
I stopped by for some brunch today and had the vegan cranberry pancakes and some rice milk.,"####[['food', 'neutral']]"
"Weekends can get crowded, but still highly recommended.","####[['ambience', 'neutral']]"
It gets very crowded so I would suggest that you get their early.,"####[['ambience', 'neutral']]"
Sweet Irish bartender is always happy and able to bring a smile to my friends a my face.,"####[['service', 'joy']]"
I always find myself sitting next to someone in the theatre industry- interesting to hear ideas hashed out while having a quick bite to eat.,"####[['anecdotes/miscellaneous', 'joy']]"
Its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.,"####[['service', 'angry']]"
"Anyway, the owner was fake.","####[['service', 'disgust']]"
Owner is pleasant and entertaining.,"####[['service', 'joy']]"
"I have never in my life sent back food before, but I simply had to, and the waiter argued with me over this.","####[['food', 'angry'], ['service', 'angry']]"
"Although the restaurant itself is nice, I prefer not to go for the food.","####[['ambience', 'approval'], ['food', 'disgust']]"
"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas.","####[['food', 'approval']]"
